timestamps,open,high,low,close,volume,amount
2025-05-19,2503.81,2543.51,2350.91,2533.31,183.2245,447898.395177
2025-05-20,2530.47,2588.56,2445.89,2524.65,162.0738,406896.81078
2025-05-21,2522.47,2612.87,2472.95,2549.96,1220.2671,3055393.250875
2025-05-22,2548.94,2690.88,2548.94,2664.71,365.1348,956723.779143
2025-05-23,2654.39,2731.72,2504.96,2516.3,431.6383,1137963.672571
2025-05-24,2524.03,2574.63,2518.18,2529.03,92.7511,236308.664764
2025-05-25,2534.89,2552.88,2466.35,2552.1,158.8341,397822.566415
2025-05-26,2552.42,2596.87,2528.04,2563.07,138.0708,354773.824499
2025-05-27,2565.05,2708.34,2512.7,2665.1,330.5946,874519.538051
2025-05-28,2660.37,2686.99,2610.0,2680.18,214.4105,567238.081054
2025-05-29,2681.42,2779.0,2617.6,2632.51,571.4894,1539538.840882
2025-05-30,2632.65,2649.18,2510.57,2529.21,298.9404,770191.920536
2025-05-31,2528.35,2549.86,2480.0,2529.47,224.8929,565705.402398
2025-06-01,2526.2,2545.96,2470.07,2534.16,162.7549,408446.613308
2025-06-02,2536.21,2613.39,2476.54,2603.78,338.5264,855163.952695
2025-06-03,2606.51,2651.66,2579.27,2589.22,217.4496,569276.002139
2025-06-04,2594.23,2678.04,2585.02,2607.28,108.3062,285223.417718
2025-06-05,2605.07,2640.29,2393.89,2417.83,386.0963,976515.076772
2025-06-06,2413.64,2529.82,2390.0,2479.62,366.841,901541.651494
2025-06-07,2477.18,2542.89,2457.83,2526.29,180.9331,451148.640534
2025-06-08,2525.29,2546.37,2493.17,2508.6,79.2409,199608.458621
2025-06-09,2509.12,2686.6,2478.56,2679.87,260.8114,667234.811446
2025-06-10,2679.74,2825.83,2657.7,2813.87,596.3098,1629173.643317
2025-06-11,2811.06,2877.16,2744.93,2770.75,497.6279,1399937.12078
2025-06-12,2769.93,2783.24,2619.28,2645.61,536.2038,1450280.010434
2025-06-13,2642.16,2646.93,2440.0,2582.03,620.2428,1573281.688089
2025-06-14,2574.78,2574.78,2491.0,2532.58,157.7116,398080.419677
2025-06-15,2530.97,2555.47,2491.57,2547.94,203.0409,513073.828013
2025-06-16,2543.04,2676.82,2517.17,2539.0,309.6087,803402.12072
2025-06-17,2536.08,2615.53,2461.02,2516.22,373.6166,940220.697429
2025-06-18,2512.07,2544.81,2469.35,2523.61,352.909,883653.131891
2025-06-19,2524.54,2545.31,2486.21,2521.69,195.2985,491090.747259
2025-06-20,2519.09,2565.57,2378.01,2407.82,450.6572,1112246.417606
2025-06-21,2405.44,2447.75,2217.7,2300.0,356.4109,834796.13156
2025-06-22,2297.83,2322.69,2115.0,2225.79,568.5776,1260765.452844
2025-06-23,2226.3,2437.05,2190.16,2412.2,502.4669,1147670.262486
